Wave,Boundary,error_samples,error_ms,seed,record_id,sampling_frequency_hz
T,Offset,0,0.0,2,76,250.0
T,Onset,-1,-4.0,2,76,250.0
T,Offset,0,0.0,2,76,250.0
T,Onset,3,12.0,2,76,250.0
T,Offset,-1,-4.0,2,76,250.0
T,Onset,1,4.0,2,76,250.0
T,Offset,-3,-12.0,2,76,250.0
T,Onset,-3,-12.0,2,76,250.0
T,Offset,-2,-8.0,2,76,250.0
T,Onset,0,0.0,2,76,250.0
T,Offset,6,24.0,2,76,250.0
T,Onset,-8,-32.0,2,76,250.0
T,Offset,1,4.0,2,76,250.0
P,Onset,0,0.0,2,77,250.0
P,Offset,0,0.0,2,77,250.0
P,Onset,1,4.0,2,77,250.0
P,Offset,-2,-8.0,2,77,250.0
P,Onset,3,12.0,2,77,250.0
P,Offset,-2,-8.0,2,77,250.0
P,Onset,1,4.0,2,77,250.0
P,Offset,-2,-8.0,2,77,250.0
P,Onset,2,8.0,2,77,250.0
P,Offset,-4,-16.0,2,77,250.0
P,Onset,1,4.0,2,77,250.0
P,Offset,1,4.0,2,77,250.0
P,Onset,1,4.0,2,77,250.0
P,Offset,1,4.0,2,77,250.0
P,Onset,3,12.0,2,77,250.0
P,Offset,0,0.0,2,77,250.0
P,Onset,6,24.0,2,77,250.0
P,Offset,-21,-84.0,2,77,250.0
T,Onset,0,0.0,2,77,250.0
T,Offset,0,0.0,2,77,250.0
T,Onset,-1,-4.0,2,77,250.0
T,Offset,2,8.0,2,77,250.0
T,Onset,2,8.0,2,77,250.0
T,Offset,-3,-12.0,2,77,250.0
T,Onset,0,0.0,2,77,250.0
T,Offset,-1,-4.0,2,77,250.0
T,Onset,-3,-12.0,2,77,250.0
T,Offset,0,0.0,2,77,250.0
T,Onset,4,16.0,2,77,250.0
T,Offset,0,0.0,2,77,250.0
T,Onset,-3,-12.0,2,77,250.0
T,Offset,-2,-8.0,2,77,250.0
T,Onset,8,32.0,2,77,250.0
T,Offset,-2,-8.0,2,77,250.0
T,Onset,10,40.0,2,77,250.0
T,Offset,-1,-4.0,2,77,250.0
P,Onset,5,20.0,2,78,250.0
P,Offset,0,0.0,2,78,250.0
P,Onset,6,24.0,2,78,250.0
P,Offset,1,4.0,2,78,250.0
P,Onset,11,44.0,2,78,250.0
P,Offset,-22,-88.0,2,78,250.0
P,Onset,15,60.0,2,78,250.0
P,Offset,0,0.0,2,78,250.0
P,Onset,19,76.0,2,78,250.0
P,Offset,0,0.0,2,78,250.0
P,Onset,18,72.0,2,78,250.0
P,Offset,2,8.0,2,78,250.0
P,Onset,26,104.0,2,78,250.0
P,Offset,0,0.0,2,78,250.0
T,Onset,2,8.0,2,78,250.0
T,Offset,-1,-4.0,2,78,250.0
T,Onset,10,40.0,2,78,250.0
T,Offset,0,0.0,2,78,250.0
T,Onset,8,32.0,2,78,250.0
T,Offset,2,8.0,2,78,250.0
T,Onset,13,52.0,2,78,250.0
T,Offset,-2,-8.0,2,78,250.0
T,Onset,8,32.0,2,78,250.0
T,Offset,-27,-108.0,2,78,250.0
T,Onset,3,12.0,2,78,250.0
T,Offset,-23,-92.0,2,78,250.0
T,Onset,0,0.0,2,78,250.0
T,Offset,-25,-100.0,2,78,250.0
P,Onset,2,8.0,2,79,250.0
P,Offset,-2,-8.0,2,79,250.0
P,Onset,1,4.0,2,79,250.0
P,Offset,-2,-8.0,2,79,250.0
P,Onset,0,0.0,2,79,250.0
P,Offset,2,8.0,2,79,250.0
P,Onset,-1,-4.0,2,79,250.0
P,Offset,5,20.0,2,79,250.0
P,Onset,1,4.0,2,79,250.0
P,Offset,-5,-20.0,2,79,250.0
P,Onset,16,64.0,2,79,250.0
P,Offset,-21,-84.0,2,79,250.0
P,Onset,-2,-8.0,2,79,250.0
P,Offset,-13,-52.0,2,79,250.0
T,Onset,-3,-12.0,2,79,250.0
T,Offset,3,12.0,2,79,250.0
T,Onset,0,0.0,2,79,250.0
T,Offset,1,4.0,2,79,250.0
T,Onset,-3,-12.0,2,79,250.0
T,Offset,2,8.0,2,79,250.0
T,Onset,-6,-24.0,2,79,250.0
T,Offset,3,12.0,2,79,250.0
T,Onset,-4,-16.0,2,79,250.0
T,Offset,0,0.0,2,79,250.0
T,Onset,-6,-24.0,2,79,250.0
T,Offset,-10,-40.0,2,79,250.0
T,Onset,-2,-8.0,2,79,250.0
T,Offset,-24,-96.0,2,79,250.0
T,Onset,-1,-4.0,2,8,250.0
T,Offset,1,4.0,2,8,250.0
T,Onset,2,8.0,2,8,250.0
T,Offset,-1,-4.0,2,8,250.0
T,Onset,1,4.0,2,8,250.0
T,Offset,-2,-8.0,2,8,250.0
T,Onset,0,0.0,2,8,250.0
T,Offset,1,4.0,2,8,250.0
T,Onset,0,0.0,2,8,250.0
T,Offset,-2,-8.0,2,8,250.0
T,Onset,6,24.0,2,8,250.0
T,Offset,-2,-8.0,2,8,250.0
T,Onset,4,16.0,2,8,250.0
T,Offset,1,4.0,2,8,250.0
T,Onset,10,40.0,2,8,250.0
T,Offset,0,0.0,2,8,250.0
T,Onset,19,76.0,2,8,250.0
T,Offset,3,12.0,2,8,250.0
P,Onset,2,8.0,2,80,250.0
P,Offset,-2,-8.0,2,80,250.0
P,Onset,1,4.0,2,80,250.0
P,Offset,0,0.0,2,80,250.0
P,Onset,1,4.0,2,80,250.0
P,Offset,-2,-8.0,2,80,250.0
P,Onset,2,8.0,2,80,250.0
P,Offset,-1,-4.0,2,80,250.0
P,Onset,1,4.0,2,80,250.0
P,Offset,-2,-8.0,2,80,250.0
P,Onset,1,4.0,2,80,250.0
P,Offset,-3,-12.0,2,80,250.0
P,Onset,1,4.0,2,80,250.0
P,Offset,-3,-12.0,2,80,250.0
P,Onset,2,8.0,2,80,250.0
P,Offset,1,4.0,2,80,250.0
P,Onset,0,0.0,2,80,250.0
P,Offset,-3,-12.0,2,80,250.0
P,Onset,7,28.0,2,80,250.0
P,Offset,-3,-12.0,2,80,250.0
T,Onset,2,8.0,2,80,250.0
T,Offset,-3,-12.0,2,80,250.0
T,Onset,2,8.0,2,80,250.0
T,Offset,-3,-12.0,2,80,250.0
T,Onset,2,8.0,2,80,250.0
T,Offset,0,0.0,2,80,250.0
T,Onset,0,0.0,2,80,250.0
T,Offset,-3,-12.0,2,80,250.0
T,Onset,-1,-4.0,2,80,250.0
T,Offset,-2,-8.0,2,80,250.0
T,Onset,9,36.0,2,80,250.0
T,Offset,-3,-12.0,2,80,250.0
T,Onset,0,0.0,2,80,250.0
T,Offset,-7,-28.0,2,80,250.0
T,Onset,12,48.0,2,80,250.0
T,Offset,-3,-12.0,2,80,250.0
T,Onset,8,32.0,2,80,250.0
T,Offset,3,12.0,2,80,250.0
T,Onset,16,64.0,2,80,250.0
T,Offset,-4,-16.0,2,80,250.0
P,Onset,4,16.0,2,81,250.0
P,Offset,-4,-16.0,2,81,250.0
P,Onset,3,12.0,2,81,250.0
P,Offset,-3,-12.0,2,81,250.0
P,Onset,2,8.0,2,81,250.0
P,Offset,-2,-8.0,2,81,250.0
P,Onset,3,12.0,2,81,250.0
P,Offset,-3,-12.0,2,81,250.0
P,Onset,2,8.0,2,81,250.0
P,Offset,-2,-8.0,2,81,250.0
P,Onset,3,12.0,2,81,250.0
P,Offset,-2,-8.0,2,81,250.0
P,Onset,3,12.0,2,81,250.0
P,Offset,-2,-8.0,2,81,250.0
P,Onset,3,12.0,2,81,250.0
P,Offset,-1,-4.0,2,81,250.0
P,Onset,3,12.0,2,81,250.0
P,Offset,0,0.0,2,81,250.0
P,Onset,3,12.0,2,81,250.0
P,Offset,0,0.0,2,81,250.0
T,Onset,-1,-4.0,2,81,250.0
T,Offset,-3,-12.0,2,81,250.0
T,Onset,-8,-32.0,2,81,250.0
T,Offset,-2,-8.0,2,81,250.0
T,Onset,-11,-44.0,2,81,250.0
T,Offset,-3,-12.0,2,81,250.0
T,Onset,-5,-20.0,2,81,250.0
T,Offset,-11,-44.0,2,81,250.0
T,Onset,-13,-52.0,2,81,250.0
T,Offset,-6,-24.0,2,81,250.0
T,Onset,30,120.0,2,81,250.0
T,Offset,-10,-40.0,2,81,250.0
T,Onset,25,100.0,2,81,250.0
T,Offset,-4,-16.0,2,81,250.0
T,Onset,27,108.0,2,81,250.0
T,Offset,-4,-16.0,2,81,250.0
T,Onset,-15,-60.0,2,81,250.0
T,Offset,-8,-32.0,2,81,250.0
T,Onset,30,120.0,2,81,250.0
T,Offset,-6,-24.0,2,81,250.0
P,Onset,1,4.0,2,82,250.0
P,Offset,-1,-4.0,2,82,250.0
P,Onset,1,4.0,2,82,250.0
P,Offset,-3,-12.0,2,82,250.0
P,Onset,2,8.0,2,82,250.0
P,Offset,-4,-16.0,2,82,250.0
P,Onset,3,12.0,2,82,250.0
P,Offset,-5,-20.0,2,82,250.0
P,Onset,0,0.0,2,82,250.0
P,Offset,-2,-8.0,2,82,250.0
P,Onset,3,12.0,2,82,250.0
P,Offset,0,0.0,2,82,250.0
T,Onset,7,28.0,2,82,250.0
T,Offset,-8,-32.0,2,82,250.0
T,Onset,7,28.0,2,82,250.0
T,Offset,-1,-4.0,2,82,250.0
T,Onset,9,36.0,2,82,250.0
T,Offset,-1,-4.0,2,82,250.0
T,Onset,10,40.0,2,82,250.0
T,Offset,-1,-4.0,2,82,250.0
T,Onset,17,68.0,2,82,250.0
T,Offset,-2,-8.0,2,82,250.0
T,Onset,3,12.0,2,82,250.0
T,Offset,-29,-116.0,2,82,250.0
T,Onset,3,12.0,2,83,250.0
T,Offset,-3,-12.0,2,83,250.0
T,Onset,1,4.0,2,83,250.0
T,Offset,2,8.0,2,83,250.0
T,Onset,-3,-12.0,2,83,250.0
T,Offset,-1,-4.0,2,83,250.0
T,Onset,7,28.0,2,83,250.0
T,Offset,-33,-132.0,2,83,250.0
P,Onset,4,16.0,2,84,250.0
P,Offset,-3,-12.0,2,84,250.0
P,Onset,2,8.0,2,84,250.0
P,Offset,-3,-12.0,2,84,250.0
P,Onset,2,8.0,2,84,250.0
P,Offset,-3,-12.0,2,84,250.0
P,Onset,7,28.0,2,84,250.0
P,Offset,-9,-36.0,2,84,250.0
P,Onset,4,16.0,2,84,250.0
P,Offset,-2,-8.0,2,84,250.0
P,Onset,0,0.0,2,84,250.0
P,Offset,-9,-36.0,2,84,250.0
P,Onset,14,56.0,2,84,250.0
P,Offset,-2,-8.0,2,84,250.0
T,Onset,5,20.0,2,84,250.0
T,Offset,3,12.0,2,84,250.0
T,Onset,6,24.0,2,84,250.0
T,Offset,3,12.0,2,84,250.0
T,Onset,15,60.0,2,84,250.0
T,Offset,-1,-4.0,2,84,250.0
T,Onset,6,24.0,2,84,250.0
T,Offset,9,36.0,2,84,250.0
T,Onset,14,56.0,2,84,250.0
T,Offset,5,20.0,2,84,250.0
T,Onset,11,44.0,2,84,250.0
T,Offset,29,116.0,2,84,250.0
T,Onset,15,60.0,2,84,250.0
T,Offset,29,116.0,2,84,250.0
P,Onset,1,4.0,2,86,250.0
P,Offset,-1,-4.0,2,86,250.0
P,Onset,1,4.0,2,86,250.0
P,Offset,0,0.0,2,86,250.0
P,Onset,0,0.0,2,86,250.0
P,Offset,1,4.0,2,86,250.0
P,Onset,1,4.0,2,86,250.0
P,Offset,0,0.0,2,86,250.0
P,Onset,1,4.0,2,86,250.0
P,Offset,0,0.0,2,86,250.0
P,Onset,1,4.0,2,86,250.0
P,Offset,1,4.0,2,86,250.0
P,Onset,2,8.0,2,86,250.0
P,Offset,0,0.0,2,86,250.0
P,Onset,1,4.0,2,86,250.0
P,Offset,1,4.0,2,86,250.0
P,Onset,1,4.0,2,86,250.0
P,Offset,1,4.0,2,86,250.0
P,Onset,1,4.0,2,86,250.0
P,Offset,1,4.0,2,86,250.0
P,Onset,0,0.0,2,86,250.0
P,Offset,3,12.0,2,86,250.0
T,Onset,-3,-12.0,2,86,250.0
T,Offset,2,8.0,2,86,250.0
T,Onset,0,0.0,2,86,250.0
T,Offset,1,4.0,2,86,250.0
T,Onset,3,12.0,2,86,250.0
T,Offset,0,0.0,2,86,250.0
T,Onset,-4,-16.0,2,86,250.0
T,Offset,1,4.0,2,86,250.0
T,Onset,-4,-16.0,2,86,250.0
T,Offset,1,4.0,2,86,250.0
T,Onset,-6,-24.0,2,86,250.0
T,Offset,3,12.0,2,86,250.0
T,Onset,-5,-20.0,2,86,250.0
T,Offset,1,4.0,2,86,250.0
T,Onset,-4,-16.0,2,86,250.0
T,Offset,-1,-4.0,2,86,250.0
T,Onset,-5,-20.0,2,86,250.0
T,Offset,0,0.0,2,86,250.0
T,Onset,-11,-44.0,2,86,250.0
T,Offset,1,4.0,2,86,250.0
T,Onset,25,100.0,2,86,250.0
T,Offset,-1,-4.0,2,86,250.0
P,Onset,1,4.0,2,87,250.0
P,Offset,-2,-8.0,2,87,250.0
P,Onset,1,4.0,2,87,250.0
P,Offset,-2,-8.0,2,87,250.0
P,Onset,0,0.0,2,87,250.0
P,Offset,-4,-16.0,2,87,250.0
P,Onset,6,24.0,2,87,250.0
P,Offset,-13,-52.0,2,87,250.0
P,Onset,3,12.0,2,87,250.0
P,Offset,-11,-44.0,2,87,250.0
P,Onset,2,8.0,2,87,250.0
P,Offset,-11,-44.0,2,87,250.0
P,Onset,1,4.0,2,87,250.0
P,Offset,-13,-52.0,2,87,250.0
P,Onset,2,8.0,2,87,250.0
P,Offset,-14,-56.0,2,87,250.0
P,Onset,2,8.0,2,87,250.0
P,Offset,-15,-60.0,2,87,250.0
P,Onset,2,8.0,2,87,250.0
P,Offset,-18,-72.0,2,87,250.0
P,Onset,3,12.0,2,87,250.0
P,Offset,-22,-88.0,2,87,250.0
T,Onset,6,24.0,2,87,250.0
T,Offset,-4,-16.0,2,87,250.0
T,Onset,5,20.0,2,87,250.0
T,Offset,-3,-12.0,2,87,250.0
T,Onset,7,28.0,2,87,250.0
T,Offset,-4,-16.0,2,87,250.0
T,Onset,3,12.0,2,87,250.0
T,Offset,0,0.0,2,87,250.0
T,Onset,0,0.0,2,87,250.0
T,Offset,-3,-12.0,2,87,250.0
T,Onset,15,60.0,2,87,250.0
T,Offset,-19,-76.0,2,87,250.0
T,Onset,4,16.0,2,87,250.0
T,Offset,0,0.0,2,87,250.0
T,Onset,8,32.0,2,87,250.0
T,Offset,-2,-8.0,2,87,250.0
T,Onset,13,52.0,2,87,250.0
T,Offset,-2,-8.0,2,87,250.0
T,Onset,15,60.0,2,87,250.0
T,Offset,-4,-16.0,2,87,250.0
T,Onset,19,76.0,2,87,250.0
T,Offset,-4,-16.0,2,87,250.0
T,Onset,0,0.0,2,88,250.0
T,Offset,0,0.0,2,88,250.0
T,Onset,0,0.0,2,88,250.0
T,Offset,1,4.0,2,88,250.0
T,Onset,3,12.0,2,88,250.0
T,Offset,0,0.0,2,88,250.0
T,Onset,18,72.0,2,88,250.0
T,Offset,-5,-20.0,2,88,250.0
T,Onset,0,0.0,2,88,250.0
T,Offset,-15,-60.0,2,88,250.0
T,Onset,2,8.0,2,88,250.0
T,Offset,-18,-72.0,2,88,250.0
T,Onset,2,8.0,2,88,250.0
T,Offset,-27,-108.0,2,88,250.0
T,Onset,14,56.0,2,88,250.0
T,Offset,-43,-172.0,2,88,250.0
T,Onset,-1,-4.0,2,88,250.0
T,Offset,-31,-124.0,2,88,250.0
P,Onset,2,8.0,2,89,250.0
P,Offset,-2,-8.0,2,89,250.0
P,Onset,1,4.0,2,89,250.0
P,Offset,0,0.0,2,89,250.0
P,Onset,2,8.0,2,89,250.0
P,Offset,-1,-4.0,2,89,250.0
P,Onset,0,0.0,2,89,250.0
P,Offset,-1,-4.0,2,89,250.0
P,Onset,0,0.0,2,89,250.0
P,Offset,-2,-8.0,2,89,250.0
P,Onset,1,4.0,2,89,250.0
P,Offset,1,4.0,2,89,250.0
P,Onset,1,4.0,2,89,250.0
P,Offset,-16,-64.0,2,89,250.0
P,Onset,2,8.0,2,89,250.0
P,Offset,-18,-72.0,2,89,250.0
P,Onset,1,4.0,2,89,250.0
P,Offset,-19,-76.0,2,89,250.0
T,Onset,-1,-4.0,2,89,250.0
T,Offset,0,0.0,2,89,250.0
T,Onset,-2,-8.0,2,89,250.0
T,Offset,-1,-4.0,2,89,250.0
T,Onset,1,4.0,2,89,250.0
T,Offset,3,12.0,2,89,250.0
T,Onset,7,28.0,2,89,250.0
T,Offset,0,0.0,2,89,250.0
T,Onset,8,32.0,2,89,250.0
T,Offset,0,0.0,2,89,250.0
T,Onset,9,36.0,2,89,250.0
T,Offset,0,0.0,2,89,250.0
T,Onset,9,36.0,2,89,250.0
T,Offset,2,8.0,2,89,250.0
T,Onset,10,40.0,2,89,250.0
T,Offset,1,4.0,2,89,250.0
T,Onset,16,64.0,2,89,250.0
T,Offset,1,4.0,2,89,250.0
P,Onset,2,8.0,2,9,250.0
P,Offset,-2,-8.0,2,9,250.0
P,Onset,2,8.0,2,9,250.0
P,Offset,-2,-8.0,2,9,250.0
P,Onset,2,8.0,2,9,250.0
P,Offset,-2,-8.0,2,9,250.0
P,Onset,2,8.0,2,9,250.0
P,Offset,-2,-8.0,2,9,250.0
P,Onset,3,12.0,2,9,250.0
P,Offset,-2,-8.0,2,9,250.0
P,Onset,3,12.0,2,9,250.0
P,Offset,-2,-8.0,2,9,250.0
P,Onset,1,4.0,2,9,250.0
P,Offset,-3,-12.0,2,9,250.0
P,Onset,1,4.0,2,9,250.0
P,Offset,-4,-16.0,2,9,250.0
T,Onset,2,8.0,2,9,250.0
T,Offset,-2,-8.0,2,9,250.0
T,Onset,6,24.0,2,9,250.0
T,Offset,-4,-16.0,2,9,250.0
T,Onset,5,20.0,2,9,250.0
T,Offset,-3,-12.0,2,9,250.0
T,Onset,4,16.0,2,9,250.0
T,Offset,-2,-8.0,2,9,250.0
T,Onset,6,24.0,2,9,250.0
T,Offset,-3,-12.0,2,9,250.0
T,Onset,5,20.0,2,9,250.0
T,Offset,0,0.0,2,9,250.0
T,Onset,9,36.0,2,9,250.0
T,Offset,-2,-8.0,2,9,250.0
T,Onset,11,44.0,2,9,250.0
T,Offset,-3,-12.0,2,9,250.0
T,Onset,5,20.0,2,90,250.0
T,Offset,-4,-16.0,2,90,250.0
T,Onset,0,0.0,2,90,250.0
T,Offset,-1,-4.0,2,90,250.0
T,Onset,4,16.0,2,90,250.0
T,Offset,-1,-4.0,2,90,250.0
T,Onset,9,36.0,2,90,250.0
T,Offset,-4,-16.0,2,90,250.0
T,Onset,12,48.0,2,90,250.0
T,Offset,-5,-20.0,2,90,250.0
T,Onset,8,32.0,2,90,250.0
T,Offset,0,0.0,2,90,250.0
T,Onset,10,40.0,2,90,250.0
T,Offset,0,0.0,2,90,250.0
P,Onset,0,0.0,2,91,250.0
P,Offset,0,0.0,2,91,250.0
P,Onset,1,4.0,2,91,250.0
P,Offset,-2,-8.0,2,91,250.0
P,Onset,1,4.0,2,91,250.0
P,Offset,0,0.0,2,91,250.0
P,Onset,1,4.0,2,91,250.0
P,Offset,0,0.0,2,91,250.0
P,Onset,1,4.0,2,91,250.0
P,Offset,-2,-8.0,2,91,250.0
P,Onset,2,8.0,2,91,250.0
P,Offset,0,0.0,2,91,250.0
P,Onset,3,12.0,2,91,250.0
P,Offset,-1,-4.0,2,91,250.0
P,Onset,-1,-4.0,2,91,250.0
P,Offset,-1,-4.0,2,91,250.0
P,Onset,-1,-4.0,2,91,250.0
P,Offset,-1,-4.0,2,91,250.0
P,Onset,2,8.0,2,91,250.0
P,Offset,0,0.0,2,91,250.0
T,Onset,0,0.0,2,91,250.0
T,Offset,0,0.0,2,91,250.0
T,Onset,-1,-4.0,2,91,250.0
T,Offset,1,4.0,2,91,250.0
T,Onset,-1,-4.0,2,91,250.0
T,Offset,-1,-4.0,2,91,250.0
T,Onset,2,8.0,2,91,250.0
T,Offset,0,0.0,2,91,250.0
T,Onset,3,12.0,2,91,250.0
T,Offset,1,4.0,2,91,250.0
T,Onset,-4,-16.0,2,91,250.0
T,Offset,0,0.0,2,91,250.0
T,Onset,5,20.0,2,91,250.0
T,Offset,0,0.0,2,91,250.0
T,Onset,-3,-12.0,2,91,250.0
T,Offset,-2,-8.0,2,91,250.0
T,Onset,7,28.0,2,91,250.0
T,Offset,-2,-8.0,2,91,250.0
T,Onset,9,36.0,2,91,250.0
T,Offset,4,16.0,2,91,250.0
P,Onset,1,4.0,2,92,250.0
P,Offset,-1,-4.0,2,92,250.0
P,Onset,0,0.0,2,92,250.0
P,Offset,0,0.0,2,92,250.0
P,Onset,1,4.0,2,92,250.0
P,Offset,-1,-4.0,2,92,250.0
P,Onset,-1,-4.0,2,92,250.0
P,Offset,1,4.0,2,92,250.0
P,Onset,1,4.0,2,92,250.0
P,Offset,-2,-8.0,2,92,250.0
P,Onset,1,4.0,2,92,250.0
P,Offset,0,0.0,2,92,250.0
P,Onset,0,0.0,2,92,250.0
P,Offset,-1,-4.0,2,92,250.0
P,Onset,1,4.0,2,92,250.0
P,Offset,0,0.0,2,92,250.0
P,Onset,0,0.0,2,92,250.0
P,Offset,-2,-8.0,2,92,250.0
P,Onset,-2,-8.0,2,92,250.0
P,Offset,-1,-4.0,2,92,250.0
P,Onset,1,4.0,2,92,250.0
P,Offset,-5,-20.0,2,92,250.0
P,Onset,1,4.0,2,92,250.0
P,Offset,3,12.0,2,92,250.0
P,Onset,0,0.0,2,92,250.0
P,Offset,-6,-24.0,2,92,250.0
T,Onset,-2,-8.0,2,92,250.0
T,Offset,1,4.0,2,92,250.0
T,Onset,-2,-8.0,2,92,250.0
T,Offset,-1,-4.0,2,92,250.0
T,Onset,3,12.0,2,92,250.0
T,Offset,0,0.0,2,92,250.0
T,Onset,7,28.0,2,92,250.0
T,Offset,-4,-16.0,2,92,250.0
T,Onset,9,36.0,2,92,250.0
T,Offset,-12,-48.0,2,92,250.0
T,Onset,6,24.0,2,92,250.0
T,Offset,0,0.0,2,92,250.0
T,Onset,8,32.0,2,92,250.0
T,Offset,-14,-56.0,2,92,250.0
T,Onset,8,32.0,2,92,250.0
T,Offset,-1,-4.0,2,92,250.0
T,Onset,8,32.0,2,92,250.0
T,Offset,1,4.0,2,92,250.0
T,Onset,8,32.0,2,92,250.0
T,Offset,2,8.0,2,92,250.0
T,Onset,11,44.0,2,92,250.0
T,Offset,0,0.0,2,92,250.0
T,Onset,15,60.0,2,92,250.0
T,Offset,2,8.0,2,92,250.0
T,Onset,13,52.0,2,92,250.0
T,Offset,5,20.0,2,92,250.0
T,Onset,-4,-16.0,2,93,250.0
T,Offset,5,20.0,2,93,250.0
T,Onset,-2,-8.0,2,93,250.0
T,Offset,1,4.0,2,93,250.0
T,Onset,9,36.0,2,93,250.0
T,Offset,-11,-44.0,2,93,250.0
T,Onset,1,4.0,2,93,250.0
T,Offset,2,8.0,2,93,250.0
T,Onset,-1,-4.0,2,93,250.0
T,Offset,-4,-16.0,2,93,250.0
T,Onset,-3,-12.0,2,93,250.0
T,Offset,-5,-20.0,2,93,250.0
T,Onset,4,16.0,2,93,250.0
T,Offset,6,24.0,2,93,250.0
P,Onset,4,16.0,2,94,250.0
P,Offset,-5,-20.0,2,94,250.0
P,Onset,4,16.0,2,94,250.0
P,Offset,-3,-12.0,2,94,250.0
P,Onset,4,16.0,2,94,250.0
P,Offset,-3,-12.0,2,94,250.0
P,Onset,5,20.0,2,94,250.0
P,Offset,-3,-12.0,2,94,250.0
P,Onset,4,16.0,2,94,250.0
P,Offset,-2,-8.0,2,94,250.0
P,Onset,5,20.0,2,94,250.0
P,Offset,-3,-12.0,2,94,250.0
P,Onset,5,20.0,2,94,250.0
P,Offset,-1,-4.0,2,94,250.0
P,Onset,7,28.0,2,94,250.0
P,Offset,-2,-8.0,2,94,250.0
P,Onset,8,32.0,2,94,250.0
P,Offset,-2,-8.0,2,94,250.0
T,Onset,0,0.0,2,94,250.0
T,Offset,0,0.0,2,94,250.0
T,Onset,1,4.0,2,94,250.0
T,Offset,-1,-4.0,2,94,250.0
T,Onset,0,0.0,2,94,250.0
T,Offset,0,0.0,2,94,250.0
T,Onset,-1,-4.0,2,94,250.0
T,Offset,2,8.0,2,94,250.0
T,Onset,3,12.0,2,94,250.0
T,Offset,-2,-8.0,2,94,250.0
T,Onset,1,4.0,2,94,250.0
T,Offset,1,4.0,2,94,250.0
T,Onset,2,8.0,2,94,250.0
T,Offset,0,0.0,2,94,250.0
T,Onset,3,12.0,2,94,250.0
T,Offset,-1,-4.0,2,94,250.0
T,Onset,7,28.0,2,94,250.0
T,Offset,0,0.0,2,94,250.0
T,Onset,1,4.0,2,95,250.0
T,Offset,-2,-8.0,2,95,250.0
T,Onset,-1,-4.0,2,95,250.0
T,Offset,0,0.0,2,95,250.0
T,Onset,3,12.0,2,95,250.0
T,Offset,-4,-16.0,2,95,250.0
T,Onset,1,4.0,2,95,250.0
T,Offset,2,8.0,2,95,250.0
T,Onset,4,16.0,2,95,250.0
T,Offset,2,8.0,2,95,250.0
T,Onset,1,4.0,2,95,250.0
T,Offset,-10,-40.0,2,95,250.0
T,Onset,10,40.0,2,95,250.0
T,Offset,1,4.0,2,95,250.0
T,Onset,-1,-4.0,2,96,250.0
T,Offset,2,8.0,2,96,250.0
T,Onset,-1,-4.0,2,96,250.0
T,Offset,2,8.0,2,96,250.0
T,Onset,1,4.0,2,96,250.0
T,Offset,0,0.0,2,96,250.0
T,Onset,1,4.0,2,96,250.0
T,Offset,-2,-8.0,2,96,250.0
T,Onset,18,72.0,2,96,250.0
T,Offset,-4,-16.0,2,96,250.0
T,Onset,-15,-60.0,2,96,250.0
T,Offset,-3,-12.0,2,96,250.0
T,Onset,-3,-12.0,2,96,250.0
T,Offset,-21,-84.0,2,96,250.0
T,Onset,-11,-44.0,2,96,250.0
T,Offset,-13,-52.0,2,96,250.0
T,Onset,-21,-84.0,2,96,250.0
T,Offset,-7,-28.0,2,96,250.0
T,Onset,-12,-48.0,2,96,250.0
T,Offset,-23,-92.0,2,96,250.0
T,Onset,20,80.0,2,96,250.0
T,Offset,17,68.0,2,96,250.0
P,Onset,2,8.0,2,97,250.0
P,Offset,-3,-12.0,2,97,250.0
P,Onset,1,4.0,2,97,250.0
P,Offset,0,0.0,2,97,250.0
P,Onset,2,8.0,2,97,250.0
P,Offset,-1,-4.0,2,97,250.0
P,Onset,3,12.0,2,97,250.0
P,Offset,-1,-4.0,2,97,250.0
P,Onset,2,8.0,2,97,250.0
P,Offset,0,0.0,2,97,250.0
P,Onset,0,0.0,2,97,250.0
P,Offset,2,8.0,2,97,250.0
P,Onset,2,8.0,2,97,250.0
P,Offset,1,4.0,2,97,250.0
T,Onset,-1,-4.0,2,97,250.0
T,Offset,0,0.0,2,97,250.0
T,Onset,1,4.0,2,97,250.0
T,Offset,3,12.0,2,97,250.0
T,Onset,2,8.0,2,97,250.0
T,Offset,8,32.0,2,97,250.0
T,Onset,1,4.0,2,97,250.0
T,Offset,10,40.0,2,97,250.0
T,Onset,0,0.0,2,97,250.0
T,Offset,19,76.0,2,97,250.0
T,Onset,-2,-8.0,2,97,250.0
T,Offset,25,100.0,2,97,250.0
T,Onset,-1,-4.0,2,97,250.0
T,Offset,30,120.0,2,97,250.0
P,Onset,2,8.0,2,98,250.0
P,Offset,-2,-8.0,2,98,250.0
P,Onset,3,12.0,2,98,250.0
P,Offset,-2,-8.0,2,98,250.0
P,Onset,0,0.0,2,98,250.0
P,Offset,1,4.0,2,98,250.0
P,Onset,1,4.0,2,98,250.0
P,Offset,0,0.0,2,98,250.0
P,Onset,-1,-4.0,2,98,250.0
P,Offset,0,0.0,2,98,250.0
P,Onset,2,8.0,2,98,250.0
P,Offset,2,8.0,2,98,250.0
P,Onset,2,8.0,2,98,250.0
P,Offset,3,12.0,2,98,250.0
T,Onset,3,12.0,2,98,250.0
